VENDOR_ID,DAY,SITE_NAME,DEVICE,CREATIVE_NAME,IMPRESSIONS,CLICKS,SPEND
4132.3.7,13/02/2025,MHIE_independent.ie,"Desktop, Mobile, App",range,1676,4,25.23
4132.3.7,13/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",range,9523,13,269.82
4132.3.7,13/02/2025,Dailymail.co.uk,"Desktop, Mobile",range,963,0,16.57
4132.3.7,13/02/2025,thejournal.ie,"Desktop, Mobile, App",range,907,0,9.75
4132.3.7,13/02/2025,extra.ie,"Desktop, Mobile",range,854,4,14.69
4132.3.7,13/02/2025,CORE - Sky Publisher Player,"Desktop, Mobile",range,832,36,13.89
4132.3.7,13/02/2025,evoke.ie,"Desktop, Mobile",range,741,0,12.75
4132.3.7,13/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",range,2114,0,59.1
4132.3.7,13/02/2025,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",range,2123,7,35.45
4132.3.7,13/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",range,4240,0,134.36
4132.3.7,13/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",range,1855,0,51.86
4132.3.7,13/02/2025,LG Instream - Tag 1,"Desktop, Mobile, Unknown",range,2862,0,67.7
4132.3.7,13/02/2025,Sky Direct,"Desktop, Mobile, Unknown",range,20331,19,484.45
4132.3.7,13/02/2025,Soundcloud Video - CORE,"Desktop, Mobile, App",range,164,18,2.65
4132.3.7,13/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",range,3634,0,78.15
4132.3.7,13/02/2025,CORE - Sky Video Player - NEWS,"Desktop, Mobile",range,858,4,14.33
4132.3.7,13/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",range,4942,21,131.52
3890.14.5,12/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1490,2,33.77
3890.14.5,12/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,350,0,7.53
3890.14.5,12/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1991,0,37.94
3890.14.5,12/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,140,0,3.31
3890.14.5,12/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,856,3,23.06
3890.14.5,12/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,815,2,17.35
3890.14.5,03/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1470,0,33.32
3890.14.5,03/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",note,1,0,0.02
3890.14.5,03/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,776,2,16.52
3890.14.5,03/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,290,0,6.86
3890.14.5,03/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,352,0,7.57
3890.14.5,03/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,91,6,2.45
3890.14.5,02/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1546,5,35.04
3890.14.5,02/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,786,1,16.73
3890.14.5,02/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,170,0,3.66
3890.14.5,22/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1475,0,28.1
3890.14.5,22/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",note,9,0,0.17
3890.14.5,22/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,3419,12,92.09
3890.14.5,22/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,1586,0,28.99
3890.14.5,22/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,2947,4,62.74
3890.14.5,22/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,1288,0,30.47
3890.14.5,23/02/2025,LG Instream - Tag 2,"Desktop, Mobile, Unknown",note,1,0,0.02
3890.14.5,23/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,3040,3,64.72
3890.14.5,23/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",note,9,0,0.17
3890.14.5,23/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,1757,0,32.12
3890.14.5,23/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,3904,15,105.16
3890.14.5,23/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,2047,0,48.42
3890.14.5,23/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,3305,0,62.97
3890.14.5,21/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,1023,5,27.56
3890.14.5,21/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",note,9,0,0.17
3890.14.5,21/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,418,0,9.89
3890.14.5,21/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,270,0,4.94
3890.14.5,21/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,3,0,0.07
3890.14.5,21/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,933,0,17.78
3890.14.5,21/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,1321,0,28.12
3890.14.5,24/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,653,0,11.94
3890.14.5,24/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,727,5,19.58
3890.14.5,24/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1176,0,22.41
3890.14.5,24/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,354,0,8.37
3890.14.5,24/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",note,3,0,0.06
3890.14.5,24/02/2025,LG Instream - Tag 2,"Desktop, Mobile, Unknown",note,1,0,0.02
3890.14.5,08/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1607,1,36.43
3890.14.5,08/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,809,1,17.22
3890.14.5,08/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,485,2,13.06
3890.14.5,08/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",note,53,0,1
3890.14.5,08/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,2744,0,52.28
3890.14.5,08/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,303,0,6.52
3890.14.5,08/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,441,0,10.43
3890.14.5,25/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,27,0,0.51
3890.14.5,15/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1625,2,36.83
3890.14.5,15/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,275,0,5.91
3890.14.5,15/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1155,0,22.01
3890.14.5,15/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,793,1,16.88
3890.14.5,15/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,230,0,5.44
3890.14.5,15/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,203,0,3.71
3890.14.5,15/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,919,2,24.75
3890.14.5,10/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1488,1,33.73
3890.14.5,10/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,222,0,5.25
3890.14.5,10/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,1105,3,29.76
3890.14.5,10/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",note,2,0,0.04
3890.14.5,10/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,351,0,7.55
3890.14.5,10/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,825,2,17.56
3890.14.5,10/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,2097,0,39.96
3890.14.5,04/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1257,1,28.49
3890.14.5,04/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,481,0,11.38
3890.14.5,04/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,489,1,13.17
3890.14.5,04/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,181,0,3.89
3890.14.5,04/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,15888,19,302.73
3890.14.5,04/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,789,2,16.8
3890.14.5,19/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,15832,4,358.86
3890.14.5,19/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1400,0,26.68
3890.14.5,19/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,268,0,4.9
3890.14.5,19/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,888,10,23.92
3890.14.5,19/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,154,0,3.64
3890.14.5,19/02/2025,LG Instream - Tag 2,"Desktop, Mobile, Unknown",note,515,0,10.36
3890.14.5,19/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,789,0,16.8
3890.14.5,07/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1655,1,37.51
3890.14.5,07/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,914,0,19.46
3890.14.5,07/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,568,4,15.3
3890.14.5,07/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,331,0,7.83
3890.14.5,07/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,314,0,6.75
3890.14.5,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1493,0,28.45
3890.14.5,14/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1637,1,37.11
3890.14.5,14/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,337,0,7.25
3890.14.5,14/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,65,0,1.19
3890.14.5,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1626,0,30.98
3890.14.5,14/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,181,0,4.28
3890.14.5,14/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,980,4,26.4
3890.14.5,14/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,970,4,20.65
3890.14.5,06/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,645,0,14.62
3890.14.5,06/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,798,6,21.49
3890.14.5,06/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,408,0,9.65
3890.14.5,06/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,370,0,7.96
3890.14.5,06/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1003,0,19.11
3890.14.5,06/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,479,0,10.2
3890.14.5,09/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1643,1,37.24
3890.14.5,09/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,818,0,17.42
3890.14.5,09/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,2814,0,53.62
3890.14.5,09/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,355,0,7.63
3890.14.5,09/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,365,0,8.63
3890.14.5,09/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",note,74,2,1.4
3890.14.5,09/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,972,5,26.18
3890.14.5,05/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1292,1,29.29
3890.14.5,05/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,368,0,8.71
3890.14.5,05/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,231,0,4.97
3890.14.5,05/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,3735,0,71.17
3890.14.5,05/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,769,0,16.37
3890.14.5,05/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,891,10,24
3890.14.5,13/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1488,4,33.73
3890.14.5,13/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,891,12,24
3890.14.5,13/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1958,0,37.31
3890.14.5,13/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,202,0,4.78
3890.14.5,13/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,349,0,7.51
3890.14.5,13/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,521,0,11.09
3890.14.5,20/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,9009,9,204.2
3890.14.5,20/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,836,4,22.52
3890.14.5,20/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,173,0,4.09
3890.14.5,20/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1731,0,32.98
3890.14.5,20/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,835,2,17.78
3890.14.5,20/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,271,0,4.95
3890.14.5,20/02/2025,LG Instream - Tag 2,"Desktop, Mobile, Unknown",note,377,0,7.58
3890.14.5,17/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1570,0,35.59
3890.14.5,17/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,955,4,25.72
3890.14.5,17/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,357,0,7.68
3890.14.5,17/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,742,0,15.8
3890.14.5,17/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,111,0,2.63
3890.14.5,17/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,2762,0,52.63
3890.14.5,17/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,247,0,4.52
3890.14.5,16/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1651,2,37.42
3890.14.5,16/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,219,0,4
3890.14.5,16/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,4618,0,87.99
3890.14.5,16/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,893,6,24.05
3890.14.5,16/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,192,0,4.13
3890.14.5,16/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,167,0,3.95
3890.14.5,16/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,903,0,19.23
3890.14.5,18/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1503,0,34.07
3890.14.5,18/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,241,0,5.18
3890.14.5,18/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,845,1,17.99
3890.14.5,18/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,160,0,3.78
3890.14.5,18/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,899,4,24.22
3890.14.5,18/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,1775,0,33.82
3890.14.5,18/02/2025,LG Instream - Tag 2,"Desktop, Mobile, Unknown",note,174,0,3.5
3890.14.5,18/02/2025,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note,261,0,4.77
3890.14.5,11/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note,1613,0,36.56
3890.14.5,11/02/2025,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note,205,0,4.85
3890.14.5,11/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note,823,0,17.52
3890.14.5,11/02/2025,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note,577,2,15.54
3890.14.5,11/02/2025,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note,349,0,7.51
3890.14.5,11/02/2025,Sky Direct,"Desktop, Mobile, Unknown",note,2259,0,43.04
4143.10.5,25/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,1059,2,24
4143.10.5,25/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,960,0,22.71
4143.10.5,25/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,8396,2,226.15
4143.10.5,25/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,1522,0,36
4143.10.5,25/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment,2,0,0.04
4143.10.5,25/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,2573,1,54.78
4143.10.5,25/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,1014,1,19.32
4143.10.5,07/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,9172,46,207.9
4143.10.5,07/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",environment,2098,0,45.12
4143.10.5,07/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,1226,0,29
4143.10.5,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,11593,57,220.89
4143.10.5,07/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,2704,1,72.83
4143.10.5,07/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,502,0,11.88
4143.10.5,07/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment,1718,0,31.4
4143.10.5,07/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,4096,10,87.21
4143.10.5,23/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,32427,113,735.01
4143.10.5,23/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,2175,0,51.45
4143.10.5,23/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,4411,14,93.91
4143.10.5,23/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,13109,1,249.78
4143.10.5,23/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,10908,2,293.81
4143.10.5,23/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,1888,0,44.66
4143.10.5,23/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment,12,0,0.22
4143.10.5,10/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,8645,27,195.95
4143.10.5,10/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,935,0,22.12
4143.10.5,10/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,829,0,19.61
4143.10.5,10/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,3987,10,84.88
4143.10.5,10/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment,1731,0,31.64
4143.10.5,10/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",environment,1106,0,23.78
4143.10.5,10/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,5780,0,155.69
4143.10.5,10/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,15045,45,286.66
4143.10.5,20/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,7679,16,174.06
4143.10.5,20/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,1,0,0.02
4143.10.5,20/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,3328,6,70.85
4143.10.5,20/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,1323,0,31.3
4143.10.5,20/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment,817,0,14.93
4143.10.5,20/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,16541,56,315.17
4143.10.5,27/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,9,0,0.2
4143.10.5,27/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,6676,1,179.82
4143.10.5,27/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,201,0,4.75
4143.10.5,27/02/2025,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",environment,7,0,0.13
4143.10.5,27/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,1402,0,33.17
4143.10.5,27/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,4427,15,84.35
4143.10.5,26/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,4,0,0.09
4143.10.5,26/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,6736,22,128.35
4143.10.5,26/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,520,0,12.3
4143.10.5,26/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,7395,0,199.19
4143.10.5,26/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,388,0,8.26
4143.10.5,26/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,1405,0,33.24
4143.10.5,28/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,2,0,0.05
4143.10.5,28/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,4172,16,88.82
4143.10.5,28/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,32,0,0.61
4143.10.5,28/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,2352,0,63.35
4143.10.5,28/02/2025,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",environment,47,3,0.89
4143.10.5,28/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,7,0,0.17
4143.10.5,28/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,1536,0,36.34
4143.10.5,24/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,20646,75,467.98
4143.10.5,24/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment,3,0,0.05
4143.10.5,24/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,13681,38,260.67
4143.10.5,24/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,1264,1,29.9
4143.10.5,24/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,2559,4,54.48
4143.10.5,24/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,1620,0,38.32
4143.10.5,24/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,7180,1,193.4
4143.10.5,12/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,7399,13,167.71
4143.10.5,12/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,707,0,16.72
4143.10.5,12/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,1295,0,30.63
4143.10.5,12/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,5113,6,97.42
4143.10.5,12/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,7857,28,167.28
4143.10.5,12/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,6330,0,170.5
4143.10.5,12/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment,1815,0,33.18
4143.10.5,09/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,10162,28,230.34
4143.10.5,09/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,4407,15,93.83
4143.10.5,09/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,43156,168,822.28
4143.10.5,09/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,6030,0,162.42
4143.10.5,09/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",environment,2140,0,46.02
4143.10.5,09/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,1233,0,29.17
4143.10.5,09/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment,1709,0,31.24
4143.10.5,09/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,1347,0,31.86
4143.10.5,14/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,7348,6,166.55
4143.10.5,14/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,954,0,22.57
4143.10.5,14/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,10954,16,233.21
4143.10.5,14/02/2025,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment,8220,0,221.41
4143.10.5,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,3751,6,71.47
4143.10.5,14/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment,1698,0,31.04
4143.10.5,14/02/2025,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment,1320,0,31.23
4143.10.5,19/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,12584,19,285.24
4143.10.5,19/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,7201,18,153.31
4143.10.5,19/02/2025,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment,1341,0,31.72
4143.10.5,19/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment,368,0,6.73
4143.10.5,19/02/2025,Sky Direct,"Desktop, Mobile, Unknown",environment,20618,125,392.85
4143.10.5,08/02/2025,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment,10435,52,236.53
4143.10.5,08/02/2025,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment,4460,21,94.95
